poem_id,author_id,1sg,1pl,2sg,2pl_vy_polite_singular,2pl_vy_true_plural,2pl,n_total,exposure_n_stanzas,exposure_n_stanza_index_max,exposure_n_tokens,exposure_n_finite_verbs,exposure_n_finite_verbs_excl_imperative,min_stanzas,min_tokens,include_in_offset_models,include_in_fv_offset_models,include_in_fv_excl_imp_offset_models,language_clean,year_int,period3
UP2080_1,A12,1,0,2,0,0,0,3,1,1.0,44,1,1,1,44,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2074_1,A29,10,0,1,0,2,2,13,1,1.0,117,16,14,1,117,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP208_1,A05,1,0,1,0,0,0,2,1,2.0,19,5,3,1,19,True,True,True,Russian,2014.0,P1_2014_2021
UP2078a_1,A12,1,11,0,0,0,0,12,1,1.0,101,12,12,1,101,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP2078_1,A12,1,7,0,0,0,0,8,1,1.0,117,9,9,1,117,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP2078b_1,A12,0,0,0,0,1,1,1,1,1.0,89,13,12,1,89,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP2081_1,A12,3,0,0,0,1,1,4,1,1.0,57,4,4,1,57,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP2077_1,A29,6,4,0,0,4,4,14,1,1.0,182,23,19,1,182,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2076_1,A29,6,3,2,0,0,0,11,1,1.0,126,24,24,1,126,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2084_2,A12,2,0,0,0,0,0,2,1,1.0,19,3,3,1,19,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP2081_2,A12,3,2,0,0,0,0,5,1,1.0,91,9,9,1,91,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP2084_4,A12,6,1,0,0,0,0,7,1,1.0,53,10,10,1,53,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP2084_1,A12,1,3,0,0,1,1,5,1,2.0,112,12,11,1,112,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP2084_5,A12,6,0,0,0,0,0,6,1,1.0,57,6,5,1,57,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP2085_1,A12,0,1,0,0,0,0,1,1,1.0,30,0,0,1,30,True,False,False,Ukrainian,2021.0,P1_2014_2021
UP2088_1,A29,0,0,2,0,0,0,2,1,1.0,27,2,2,1,27,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2084_10,A12,0,0,1,0,0,0,1,1,1.0,88,8,7,1,88,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP209_3,A05,0,0,3,0,0,0,3,2,2.0,55,5,1,2,27,True,True,True,Russian,2014.0,P1_2014_2021
UP2083_2,A12,13,0,3,0,0,0,16,1,1.0,144,39,39,1,144,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP209_2,A05,0,0,3,0,1,1,4,2,2.0,62,3,2,2,28,True,True,True,Russian,2014.0,P1_2014_2021
UP2083_1,A12,7,1,0,0,0,0,8,1,1.0,228,21,21,1,228,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP2084_11,A12,1,0,0,0,0,0,1,1,1.0,104,14,14,1,104,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP2091_1,A08,2,1,2,0,0,0,5,1,1.0,88,11,11,1,88,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP209_4,A05,1,0,5,0,0,0,6,2,2.0,95,8,6,2,34,True,True,True,Russian,2014.0,P1_2014_2021
UP2094_1,A08,6,0,0,0,0,0,6,1,1.0,83,9,9,1,83,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2092_1,A08,1,1,3,0,0,0,5,1,1.0,82,0,0,1,82,True,False,False,Russian,2014.0,P1_2014_2021
UP2090_1,A29,7,0,5,0,0,0,12,1,1.0,96,7,7,1,96,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2093_1,A08,0,4,2,0,0,0,6,1,1.0,97,13,12,1,97,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2089_1,A29,0,1,3,0,6,6,10,1,1.0,192,17,15,1,192,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2096_1,A08,0,1,1,0,0,0,2,1,1.0,57,8,8,1,57,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2095_1,A08,6,1,3,0,0,0,10,1,1.0,112,16,14,1,112,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2097_1,A08,0,0,7,0,0,0,7,1,1.0,104,18,18,1,104,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2099_1,A08,2,1,4,0,0,0,7,1,1.0,95,2,0,1,95,True,True,False,Russian,2014.0,P1_2014_2021
UP2104_1,A08,1,0,0,0,0,0,1,1,1.0,90,0,0,1,90,True,False,False,Russian,2014.0,P1_2014_2021
UP2109_1,A08,0,0,5,0,0,0,5,1,1.0,60,1,1,1,60,True,True,True,Russian,2014.0,P1_2014_2021
UP2110_1,A08,0,2,0,0,0,0,2,1,1.0,60,4,4,1,60,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2112_1,A08,3,0,2,0,2,2,7,1,1.0,44,5,4,1,44,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2106_1,A08,0,4,2,0,0,0,6,1,1.0,118,0,0,1,118,True,False,False,Russian,2014.0,P1_2014_2021
UP2108_1,A08,0,2,3,0,0,0,5,1,1.0,137,3,2,1,137,True,True,True,Russian,2014.0,P1_2014_2021
UP2105_1,A08,0,0,4,0,1,1,5,1,1.0,101,7,6,1,101,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2100_1,A08,9,3,2,0,1,1,15,5,7.0,102,24,23,5,13,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2103_1,A08,0,2,1,0,3,3,6,1,1.0,119,20,20,1,119,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2107_1,A08,1,0,1,0,0,0,2,1,1.0,65,12,12,1,65,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2111_1,A08,1,6,5,0,0,0,12,1,1.0,176,22,22,1,176,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2112_2,A08,0,0,2,0,1,1,3,1,1.0,100,10,10,1,100,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2131_1,A15,1,0,0,0,0,0,1,1,1.0,7,0,0,1,7,True,False,False,Ukrainian,2020.0,P1_2014_2021
UP2122_1,A08,2,2,2,0,1,1,7,1,1.0,77,21,20,1,77,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP211_1,A05,0,1,2,0,0,0,3,1,1.0,123,16,12,1,123,True,True,True,Russian,2014.0,P1_2014_2021
UP212_1,A05,0,1,4,0,0,0,5,3,3.0,57,4,2,3,17,True,True,True,Russian,2014.0,P1_2014_2021
UP2125_1,A08,0,5,0,0,0,0,5,1,1.0,102,15,15,1,102,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP213_1,A11,2,3,0,0,2,2,7,1,1.0,65,7,7,1,65,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2123_1,A08,2,1,2,0,0,0,5,1,1.0,95,12,12,1,95,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2137_1,A15,1,0,3,0,0,0,4,1,1.0,40,6,6,1,40,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP213_2,A11,0,0,11,0,0,0,11,1,1.0,100,10,8,1,100,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2131_2,A15,2,2,2,0,0,0,6,1,1.0,76,11,11,1,76,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2126_1,A08,4,1,2,0,0,0,7,1,1.0,97,35,33,1,97,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2138_1,A15,7,5,0,0,0,0,12,1,1.0,104,13,13,1,104,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP216_1,A05,0,4,0,0,4,4,8,1,1.0,20,0,0,1,20,True,False,False,Russian,2014.0,P1_2014_2021
UP214_1,A28,7,1,1,0,1,1,10,1,1.0,153,22,20,1,153,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2162_1,A27,0,0,1,0,0,0,1,1,1.0,63,5,5,1,63,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP2160_1,A15,3,1,5,0,0,0,9,1,1.0,103,11,11,1,103,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP217_1,A25,1,0,0,0,0,0,1,1,1.0,25,2,2,1,25,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2157_1,A15,0,0,9,0,0,0,9,1,1.0,77,14,14,1,77,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2176_1,A15,1,0,0,0,0,0,1,1,1.0,19,1,1,1,19,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2176_2,A15,0,0,5,0,0,0,5,1,1.0,45,5,3,1,45,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2177_1,A15,2,0,2,0,0,0,4,1,1.0,47,4,4,1,47,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2124_1,A08,0,1,1,0,0,0,2,1,1.0,110,65,63,1,110,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP218_1,A30,0,3,0,0,0,0,3,1,1.0,34,5,5,1,34,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2174_1,A32,5,6,7,0,0,0,18,1,1.0,191,35,35,1,191,True,True,True,Ukrainian,2024.0,P2_2022_plus
UP2190_1,A27,0,0,1,0,0,0,1,1,1.0,82,5,5,1,82,True,True,True,Ukrainian,2016.0,P1_2014_2021
UP2188_1,A15,10,0,3,0,0,0,13,1,1.0,168,17,17,1,168,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2156_1,A30,2,3,1,0,1,1,7,1,1.0,277,74,66,1,277,True,True,True,Ukrainian,2024.0,P2_2022_plus
UP221_1,A05,0,2,0,0,0,0,2,1,2.0,27,7,5,1,27,True,True,True,Russian,2014.0,P1_2014_2021
UP222_1,A05,2,2,0,0,2,2,6,3,3.0,87,1,0,3,26,True,True,False,Russian,2014.0,P1_2014_2021
UP2249_1,A11,0,0,0,0,1,1,1,1,1.0,6,0,0,1,6,True,False,False,Ukrainian,2014.0,P1_2014_2021
UP2222_1,A32,1,2,0,0,0,0,3,1,1.0,158,25,24,1,158,True,True,True,Ukrainian,2024.0,P2_2022_plus
UP2251_1,A15,0,0,6,0,0,0,6,1,1.0,105,7,7,1,105,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2257_1,A15,5,0,2,0,0,0,7,1,1.0,74,3,3,1,74,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2249_2,A11,6,1,4,0,0,0,11,1,1.0,105,7,6,1,105,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2261_1,A15,1,0,2,0,0,0,3,1,1.0,54,6,6,1,54,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2264_1,A15,2,4,3,0,0,0,9,1,1.0,87,9,9,1,87,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP226_1,A05,0,0,2,0,0,0,2,1,2.0,51,3,2,1,51,True,True,True,Russian,2014.0,P1_2014_2021
UP2262_1,A15,0,0,5,0,0,0,5,1,1.0,106,10,10,1,106,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP2265_1,A15,2,0,6,0,0,0,8,1,1.0,66,8,4,1,66,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2258_1,A15,5,0,1,0,0,0,6,1,1.0,288,33,30,1,288,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP227_1,A20,3,2,2,0,0,0,7,1,1.0,125,17,15,1,125,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2263_1,A15,3,1,1,0,0,0,5,1,1.0,99,17,17,1,99,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2279_2,A08,2,0,0,0,1,1,3,1,1.0,29,3,3,1,29,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2280_1,A27,2,1,5,0,0,0,8,1,1.0,69,8,8,1,69,True,True,True,Ukrainian,2016.0,P1_2014_2021
UP2279_1,A08,9,0,0,0,0,0,9,1,1.0,74,12,12,1,74,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2274_1,A08,1,1,0,0,0,0,2,1,3.0,20,4,4,1,20,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP2291_1,A32,3,1,0,0,0,0,4,1,1.0,57,7,7,1,57,True,True,True,Ukrainian,2024.0,P2_2022_plus
UP2293_1,A27,3,0,0,0,0,0,3,1,1.0,86,11,11,1,86,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP23_1,A25,0,3,0,0,0,0,3,1,1.0,30,4,4,1,30,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2294_1,A27,0,0,5,0,0,0,5,1,1.0,58,13,9,1,58,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP2296_1,A15,1,0,0,0,0,0,1,1,1.0,73,9,9,1,73,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2299_1,A27,0,0,1,0,0,0,1,1,1.0,72,5,5,1,72,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP2297_1,A27,0,0,9,0,0,0,9,1,1.0,81,17,10,1,81,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP2287_1,A30,0,12,15,0,0,0,27,1,1.0,197,21,12,1,197,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2307_1,A27,1,0,1,0,0,0,2,1,1.0,50,3,3,1,50,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP2303_1,A15,0,0,0,0,2,2,2,1,1.0,88,8,8,1,88,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP2302_1,A15,8,0,5,0,0,0,13,1,1.0,63,16,11,1,63,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP2300_1,A27,0,0,6,0,0,0,6,1,1.0,85,12,10,1,85,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP2295_1,A15,0,2,3,0,2,2,7,1,1.0,92,7,6,1,92,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2305_1,A08,6,1,6,0,1,1,14,1,1.0,212,34,25,1,212,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2313_1,A15,2,5,0,0,3,3,10,1,1.0,101,8,8,1,101,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2311_1,A08,7,0,0,0,1,1,8,1,1.0,72,10,9,1,72,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2316_1,A05,0,5,1,0,1,1,7,1,1.0,105,3,2,1,105,True,True,True,Russian,2014.0,P1_2014_2021
UP233_2,A25,2,0,0,0,0,0,2,1,1.0,32,7,7,1,32,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP231_1,A20,0,0,5,0,0,0,5,1,1.0,153,20,19,1,153,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2333_1,A08,0,2,0,0,0,0,2,1,1.0,102,21,21,1,102,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2330_1,A31,0,1,0,0,0,0,1,1,1.0,154,24,24,1,154,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2343_1,A15,0,6,0,0,0,0,6,1,1.0,75,13,12,1,75,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP234_1,A05,2,0,5,0,0,0,7,1,1.0,133,0,0,1,133,True,False,False,Russian,2014.0,P1_2014_2021
UP2342_1,A15,2,0,0,0,0,0,2,1,1.0,133,18,18,1,133,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2339_1,A08,1,0,2,0,0,0,3,1,1.0,123,17,17,1,123,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2329_1,A32,0,0,8,0,0,0,8,1,1.0,146,49,48,1,146,True,True,True,Ukrainian,2024.0,P2_2022_plus
UP235_1,A05,0,0,1,0,0,0,1,1,1.0,82,2,1,1,82,True,True,True,Russian,2014.0,P1_2014_2021
UP2358_1,A15,0,2,3,0,0,0,5,1,1.0,102,8,8,1,102,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP2359_1,A08,5,1,0,0,0,0,6,1,1.0,71,13,13,1,71,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP237_1,A25,0,0,0,0,1,1,1,1,1.0,23,3,2,1,23,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2363_1,A15,0,3,16,0,0,0,19,1,1.0,124,16,7,1,124,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP238_1,A02,1,0,4,0,1,1,6,1,1.0,40,4,4,1,40,True,True,True,Russian,2014.0,P1_2014_2021
UP2365_1,A15,0,0,14,0,0,0,14,1,1.0,160,13,11,1,160,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP2379_1,A32,0,0,7,0,0,0,7,1,1.0,122,31,29,1,122,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2376_1,A32,4,1,0,0,8,8,13,1,1.0,126,14,14,1,126,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2377_1,A32,4,11,5,0,0,0,20,1,1.0,139,22,22,1,139,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2378_1,A32,11,0,1,0,1,1,13,1,1.0,129,21,21,1,129,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2381_1,A32,0,3,3,0,0,0,6,1,1.0,182,19,19,1,182,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2380_1,A32,2,5,6,0,0,0,13,1,1.0,144,18,14,1,144,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP239_1,A02,2,0,1,0,0,0,3,1,1.0,37,1,1,1,37,True,True,True,Russian,2014.0,P1_2014_2021
UP2392_1,A06,1,4,1,0,0,0,6,1,1.0,46,8,8,1,46,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2393_1,A06,7,0,1,0,0,0,8,1,1.0,103,9,9,1,103,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2383_1,A32,1,0,13,0,1,1,15,1,1.0,219,31,31,1,219,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2390_1,A06,3,0,0,0,0,0,3,1,1.0,128,53,52,1,128,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2396_1,A06,0,1,0,0,3,3,4,1,1.0,73,8,5,1,73,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2394_1,A06,0,0,2,0,0,0,2,1,1.0,58,7,7,1,58,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2382_1,A32,6,0,0,0,1,1,7,1,1.0,248,51,50,1,248,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2388_1,A06,3,0,1,0,1,1,5,1,1.0,144,26,26,1,144,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2391_1,A06,2,1,0,0,0,0,3,1,1.0,140,22,22,1,140,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2399_1,A06,0,0,1,0,0,0,1,1,1.0,57,12,12,1,57,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP240_1,A02,2,0,0,0,0,0,2,1,1.0,18,2,2,1,18,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2398_1,A06,0,2,0,0,0,0,2,1,1.0,58,6,6,1,58,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2401_1,A06,0,2,0,0,0,0,2,1,1.0,15,1,1,1,15,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2386_1,A06,4,0,0,0,1,1,5,1,1.0,131,30,27,1,131,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2389_1,A06,3,5,0,0,0,0,8,1,1.0,126,39,39,1,126,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2387_1,A06,0,1,2,0,0,0,3,1,1.0,135,43,43,1,135,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2400_1,A06,4,0,2,0,0,0,6,1,1.0,71,11,9,1,71,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2404_1,A19,0,0,6,0,3,3,9,1,1.0,117,17,17,1,117,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2397_1,A06,3,4,1,0,0,0,8,1,1.0,126,20,20,1,126,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2403_1,A19,2,1,10,0,0,0,13,1,1.0,138,26,18,1,138,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2402_1,A19,0,0,1,0,0,0,1,1,1.0,134,8,8,1,134,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP24_1,A30,0,1,0,0,1,1,2,2,3.0,42,3,3,2,12,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2407_1,A19,4,0,0,0,1,1,5,1,1.0,133,6,5,1,133,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2406_1,A19,0,0,3,0,0,0,3,1,1.0,149,18,15,1,149,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2385_1,A06,4,0,3,0,0,0,7,1,1.0,164,88,84,1,164,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2408_1,A19,1,0,0,0,14,14,15,1,1.0,97,8,7,1,97,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP241_1,A05,4,2,0,0,0,0,6,1,1.0,128,2,2,1,128,True,True,True,Russian,2014.0,P1_2014_2021
UP24_2,A30,5,1,5,0,0,0,11,4,12.0,121,24,24,4,28,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2411_1,A19,2,0,3,0,0,0,5,1,1.0,149,16,16,1,149,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2414_1,A19,0,0,4,0,0,0,4,1,1.0,128,22,17,1,128,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2409_1,A19,18,0,3,0,0,0,21,1,1.0,169,13,13,1,169,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2417_1,A19,0,0,11,0,0,0,11,1,1.0,184,16,9,1,184,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2416_1,A19,7,0,2,0,0,0,9,1,1.0,138,20,18,1,138,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP242_1,A05,2,0,1,0,0,0,3,1,2.0,27,2,2,1,27,True,True,True,Russian,2014.0,P1_2014_2021
UP2412_1,A19,2,2,14,0,0,0,18,1,1.0,219,40,30,1,219,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2421_1,A19,7,1,20,0,0,0,28,1,1.0,197,42,34,1,197,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2420_1,A19,12,1,12,0,0,0,25,1,1.0,178,25,16,1,178,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP243_1,A11,0,0,3,0,0,0,3,1,1.0,126,17,16,1,126,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP244_1,A02,2,0,0,0,3,3,5,1,1.0,23,0,0,1,23,True,False,False,Russian,2014.0,P1_2014_2021
UP2422_1,A19,2,0,21,0,0,0,23,1,1.0,146,14,9,1,146,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP2444_1,A12,0,1,0,0,1,1,2,1,1.0,59,6,6,1,59,True,True,True,Ukrainian,2015.0,P1_2014_2021
UP2451_1,A17,1,0,0,0,0,0,1,1,1.0,13,0,0,1,13,True,False,False,Russian,2014.0,P1_2014_2021
UP245_1,A05,8,0,1,0,0,0,9,2,2.0,65,5,5,2,30,True,True,True,Russian,2014.0,P1_2014_2021
UP2449_1,A17,1,2,0,0,0,0,3,1,1.0,86,4,4,1,86,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2455_1,A17,1,0,0,0,0,0,1,1,1.0,27,1,1,1,27,True,True,True,Russian,2014.0,P1_2014_2021
UP2452_1,A17,2,1,0,0,0,0,3,1,1.0,40,1,1,1,40,True,True,True,Russian,2014.0,P1_2014_2021
UP2453_1,A17,0,2,0,0,1,1,3,1,1.0,66,4,4,1,66,True,True,True,Russian,2014.0,P1_2014_2021
UP2454_1,A17,5,0,0,0,0,0,5,1,1.0,53,1,1,1,53,True,True,True,Russian,2014.0,P1_2014_2021
UP2456_1,A30,0,4,2,0,0,0,6,1,1.0,62,7,6,1,62,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2463_1,A17,0,3,0,0,0,0,3,1,1.0,57,0,0,1,57,True,False,False,Russian,2014.0,P1_2014_2021
UP2468_1,A17,1,0,0,0,0,0,1,1,1.0,30,2,1,1,30,True,True,True,Russian,2014.0,P1_2014_2021
UP2461_1,A17,1,1,2,0,0,0,4,1,1.0,131,5,4,1,131,True,True,True,Russian,2014.0,P1_2014_2021
UP2467_1,A17,9,1,0,0,5,5,15,1,1.0,125,10,8,1,125,True,True,True,Russian,2014.0,P1_2014_2021
UP2470_1,A17,0,2,9,0,0,0,11,1,1.0,82,2,2,1,82,True,True,True,Russian,2014.0,P1_2014_2021
UP246_1,A30,3,0,6,0,3,3,12,1,1.0,203,41,37,1,203,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2471_1,A17,2,7,2,0,1,1,12,1,1.0,136,1,1,1,136,True,True,True,Russian,2014.0,P1_2014_2021
UP2472_1,A14,0,7,6,0,0,0,13,1,1.0,92,17,17,1,92,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2474_1,A14,4,1,0,0,0,0,5,1,1.0,81,13,13,1,81,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2475_1,A14,4,0,0,0,0,0,4,1,1.0,46,5,3,1,46,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2466_1,A17,5,2,20,0,0,0,27,1,1.0,221,10,7,1,221,True,True,True,Russian,2014.0,P1_2014_2021
UP2473_1,A14,7,1,9,0,0,0,17,1,1.0,92,13,13,1,92,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2477_1,A14,7,0,1,0,0,0,8,1,1.0,111,21,19,1,111,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2478_1,A14,3,0,1,0,0,0,4,1,1.0,153,19,19,1,153,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2479_4,A14,0,3,1,0,0,0,4,1,1.0,80,9,9,1,80,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2476_1,A14,2,0,0,0,0,0,2,1,1.0,128,17,13,1,128,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2482_1,A14,4,1,4,0,0,0,9,1,1.0,89,14,12,1,89,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2480_1,A14,9,0,3,0,0,0,12,1,1.0,105,14,14,1,105,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP2481_1,A14,0,10,0,0,0,0,10,1,1.0,140,16,16,1,140,True,True,True,Ukrainian,2021.0,P1_2014_2021
